,Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
4861,4861,24085,Male,Loyal Customer,60,Personal Travel,Eco,854,2,5,2,4,5,2,5,5,5,3,5,5,4,5,0,0.0,neutral or dissatisfied
4862,4862,63201,Male,Loyal Customer,28,Business travel,Business,337,2,5,5,5,2,3,2,2,1,1,3,2,4,2,19,27.0,neutral or dissatisfied
4863,4863,18548,Female,Loyal Customer,48,Business travel,Eco,383,4,5,5,5,5,1,2,4,4,4,4,4,4,3,0,0.0,satisfied
4864,4864,87193,Male,disloyal Customer,26,Business travel,Eco,946,1,1,1,2,4,1,4,4,3,5,3,2,3,4,0,17.0,neutral or dissatisfied
4865,4865,2406,Female,Loyal Customer,58,Business travel,Business,767,5,5,5,5,5,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
4866,4866,65769,Female,Loyal Customer,24,Personal Travel,Eco Plus,936,3,4,2,3,1,2,5,1,2,2,3,4,3,1,0,0.0,neutral or dissatisfied
4867,4867,84194,Male,disloyal Customer,38,Business travel,Business,432,2,2,2,2,1,2,1,1,4,3,4,4,5,1,0,0.0,neutral or dissatisfied
4868,4868,39400,Female,Loyal Customer,46,Business travel,Eco,546,2,3,3,3,3,2,3,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied
4869,4869,114918,Female,Loyal Customer,40,Business travel,Business,3336,1,1,1,1,5,5,4,4,4,4,4,3,4,5,48,42.0,satisfied
4870,4870,98311,Male,Loyal Customer,37,Personal Travel,Eco,1565,3,4,4,4,4,4,4,4,4,4,5,3,4,4,2,0.0,neutral or dissatisfied
4871,4871,105783,Female,Loyal Customer,67,Personal Travel,Eco,663,2,2,2,4,3,4,3,2,2,2,2,1,2,4,1,0.0,neutral or dissatisfied
4872,4872,45040,Male,disloyal Customer,25,Business travel,Eco,323,4,3,4,1,5,4,5,5,4,5,4,4,4,5,33,23.0,satisfied
4873,4873,40418,Female,Loyal Customer,33,Business travel,Eco,188,5,1,4,1,5,5,5,5,2,5,1,2,3,5,0,12.0,satisfied
4874,4874,44671,Female,Loyal Customer,32,Business travel,Business,3134,4,4,4,4,5,5,5,5,3,3,3,2,4,5,0,0.0,satisfied
4875,4875,17624,Male,Loyal Customer,27,Personal Travel,Eco,622,3,5,3,3,1,3,1,1,5,5,5,3,4,1,115,104.0,neutral or dissatisfied
4876,4876,57769,Male,disloyal Customer,24,Business travel,Eco,2704,2,1,1,2,2,2,2,4,3,3,3,2,4,2,6,10.0,neutral or dissatisfied
4877,4877,98854,Male,Loyal Customer,27,Business travel,Eco,1751,1,2,2,2,1,1,1,1,2,3,4,4,3,1,0,0.0,neutral or dissatisfied
4878,4878,39608,Female,Loyal Customer,8,Personal Travel,Eco,954,1,1,0,3,4,0,4,4,3,4,3,3,3,4,0,4.0,neutral or dissatisfied
4879,4879,63669,Male,disloyal Customer,35,Business travel,Eco Plus,2405,2,2,2,1,2,2,2,2,2,2,1,5,1,2,0,0.0,neutral or dissatisfied
4880,4880,3285,Female,Loyal Customer,14,Personal Travel,Eco,479,4,2,4,3,4,4,4,4,3,5,3,1,3,4,0,2.0,neutral or dissatisfied
4881,4881,105726,Male,Loyal Customer,28,Business travel,Business,787,2,2,2,2,5,4,5,5,5,3,5,4,5,5,1,0.0,satisfied
4882,4882,118612,Female,Loyal Customer,26,Business travel,Business,3493,3,3,3,3,5,5,5,5,5,4,5,5,5,5,0,0.0,satisfied
4883,4883,109210,Female,Loyal Customer,55,Business travel,Eco,284,4,5,5,5,3,1,2,4,4,4,4,3,4,1,50,44.0,satisfied
4884,4884,3523,Male,Loyal Customer,46,Business travel,Eco,557,2,5,5,5,2,2,2,2,3,1,3,4,4,2,0,4.0,neutral or dissatisfied
4885,4885,67150,Male,Loyal Customer,46,Business travel,Eco,529,5,3,3,3,5,5,5,5,3,4,2,4,5,5,53,52.0,satisfied
4886,4886,108478,Female,disloyal Customer,22,Business travel,Eco,570,0,0,0,3,2,0,2,2,5,4,4,5,5,2,7,12.0,satisfied
4887,4887,58355,Male,Loyal Customer,52,Business travel,Business,646,2,4,2,2,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
4888,4888,80282,Female,Loyal Customer,26,Business travel,Business,2136,5,5,5,5,5,4,5,5,3,3,3,2,3,5,0,0.0,neutral or dissatisfied
4889,4889,73524,Female,Loyal Customer,58,Business travel,Business,3399,1,1,1,1,5,5,4,5,5,5,5,4,5,5,0,12.0,satisfied
4890,4890,79935,Female,disloyal Customer,9,Business travel,Eco,1047,1,2,2,3,2,2,2,2,1,5,3,1,4,2,0,0.0,neutral or dissatisfied
4891,4891,85630,Male,Loyal Customer,41,Personal Travel,Eco,259,1,3,1,3,5,1,5,5,1,1,4,3,1,5,0,2.0,neutral or dissatisfied
4892,4892,50052,Female,Loyal Customer,27,Business travel,Business,2611,0,0,0,1,4,3,3,4,1,5,5,4,4,4,0,0.0,satisfied
4893,4893,66435,Female,Loyal Customer,58,Personal Travel,Business,1217,4,0,4,4,2,5,5,1,1,4,1,4,1,1,40,34.0,neutral or dissatisfied
4894,4894,44878,Male,Loyal Customer,34,Personal Travel,Eco,315,3,3,3,3,1,3,1,1,4,4,2,2,2,1,0,0.0,neutral or dissatisfied
4895,4895,18583,Male,Loyal Customer,25,Business travel,Business,1722,2,5,4,5,2,3,2,2,1,5,3,2,2,2,22,19.0,neutral or dissatisfied
4896,4896,81567,Female,disloyal Customer,21,Business travel,Business,536,4,0,4,3,5,4,5,5,2,1,4,5,2,5,0,0.0,satisfied
4897,4897,2408,Female,Loyal Customer,55,Business travel,Business,2904,4,5,5,5,5,3,3,4,4,4,4,3,4,4,58,,neutral or dissatisfied
4898,4898,4286,Male,Loyal Customer,41,Personal Travel,Eco,502,4,5,4,5,4,4,4,4,3,4,5,3,5,4,0,0.0,satisfied
4899,4899,104657,Female,Loyal Customer,46,Business travel,Business,3389,5,5,5,5,5,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
4900,4900,81706,Male,Loyal Customer,23,Personal Travel,Eco,907,2,5,2,3,3,2,2,3,4,3,4,5,4,3,0,4.0,neutral or dissatisfied
4901,4901,109806,Male,disloyal Customer,22,Business travel,Eco,1034,4,4,4,2,2,4,2,2,4,4,5,5,5,2,80,66.0,satisfied
4902,4902,84987,Female,Loyal Customer,46,Business travel,Business,1590,4,4,4,4,4,5,4,5,5,5,5,3,5,4,30,17.0,satisfied
4903,4903,43258,Female,Loyal Customer,49,Business travel,Eco,436,4,1,1,1,2,5,5,4,4,4,4,1,4,4,0,0.0,satisfied
4904,4904,49727,Male,Loyal Customer,52,Business travel,Eco,190,3,5,5,5,3,3,3,3,1,1,3,2,4,3,38,38.0,neutral or dissatisfied
4905,4905,19183,Male,Loyal Customer,52,Business travel,Business,2760,3,3,3,3,5,4,5,5,5,5,5,2,5,4,35,55.0,satisfied
4906,4906,111769,Female,disloyal Customer,22,Business travel,Business,753,4,0,4,1,4,4,4,4,4,3,5,3,5,4,0,0.0,satisfied
4907,4907,25116,Male,Loyal Customer,37,Business travel,Eco,946,4,3,3,3,4,4,4,4,1,3,4,2,5,4,0,0.0,satisfied
4908,4908,102361,Female,Loyal Customer,33,Business travel,Eco,223,2,2,2,2,2,2,2,2,1,2,4,3,4,2,0,0.0,neutral or dissatisfied
4909,4909,74950,Female,Loyal Customer,50,Business travel,Business,2475,1,1,1,1,2,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
4910,4910,47887,Male,disloyal Customer,33,Business travel,Eco,329,3,1,3,4,2,3,2,2,1,4,3,2,4,2,60,62.0,neutral or dissatisfied
4911,4911,62789,Female,Loyal Customer,13,Personal Travel,Eco,2338,3,4,2,3,4,2,4,4,3,5,4,3,5,4,25,11.0,neutral or dissatisfied
4912,4912,27802,Male,Loyal Customer,13,Business travel,Business,1448,3,3,3,3,4,4,4,4,3,5,4,3,3,4,0,0.0,satisfied
4913,4913,8158,Female,Loyal Customer,22,Business travel,Business,335,3,1,1,1,3,3,3,3,3,5,4,1,3,3,0,0.0,neutral or dissatisfied
4914,4914,52851,Female,Loyal Customer,69,Personal Travel,Eco,1721,4,4,4,1,5,5,4,4,4,4,4,3,4,4,0,7.0,satisfied
4915,4915,7898,Male,Loyal Customer,48,Business travel,Business,2079,4,4,3,4,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
4916,4916,55100,Male,disloyal Customer,17,Business travel,Eco,1346,4,3,3,3,4,4,4,4,2,2,1,5,2,4,0,0.0,neutral or dissatisfied
4917,4917,97516,Female,Loyal Customer,53,Business travel,Business,265,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
4918,4918,23027,Female,disloyal Customer,26,Business travel,Eco,1080,3,4,4,3,4,4,4,4,1,1,2,5,1,4,2,13.0,neutral or dissatisfied
4919,4919,43051,Female,Loyal Customer,62,Business travel,Eco,192,1,1,1,1,1,3,3,1,1,1,1,3,1,3,5,18.0,neutral or dissatisfied
4920,4920,88809,Male,Loyal Customer,72,Business travel,Eco Plus,270,1,1,5,1,1,1,1,1,1,1,4,1,4,1,6,0.0,neutral or dissatisfied
4921,4921,20508,Male,Loyal Customer,48,Personal Travel,Eco,139,1,5,1,3,1,2,2,4,2,3,5,2,3,2,133,135.0,neutral or dissatisfied
4922,4922,124885,Female,Loyal Customer,40,Business travel,Business,728,1,1,4,1,4,4,4,4,4,4,4,5,4,5,6,0.0,satisfied
4923,4923,60584,Female,Loyal Customer,42,Business travel,Eco,890,2,3,3,3,3,5,4,2,2,2,2,2,2,2,0,3.0,satisfied
4924,4924,110918,Male,Loyal Customer,38,Business travel,Eco,404,5,4,4,4,5,5,5,5,1,4,1,2,5,5,0,0.0,satisfied
4925,4925,103998,Female,disloyal Customer,37,Business travel,Eco,887,2,2,2,4,5,2,5,5,3,3,4,2,3,5,9,0.0,neutral or dissatisfied
4926,4926,66080,Female,Loyal Customer,68,Personal Travel,Eco,1345,2,5,2,3,2,5,5,3,3,2,3,2,3,4,0,0.0,neutral or dissatisfied
4927,4927,21649,Male,Loyal Customer,30,Business travel,Eco Plus,853,4,5,5,5,4,4,4,4,1,3,2,3,3,4,90,88.0,neutral or dissatisfied
4928,4928,79056,Female,disloyal Customer,57,Business travel,Eco,226,1,3,1,3,1,1,1,1,1,1,3,1,3,1,0,0.0,neutral or dissatisfied
4929,4929,93096,Female,Loyal Customer,24,Business travel,Eco,641,3,4,4,4,3,3,2,3,3,2,2,1,3,3,6,8.0,neutral or dissatisfied
4930,4930,10053,Female,Loyal Customer,28,Business travel,Business,3758,1,1,1,1,4,4,4,4,3,3,5,4,5,4,8,0.0,satisfied
4931,4931,10466,Female,Loyal Customer,28,Business travel,Business,1918,3,3,3,3,4,5,4,4,4,3,4,4,5,4,0,0.0,satisfied
4932,4932,110780,Male,Loyal Customer,77,Business travel,Business,3535,3,3,3,3,5,2,2,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
4933,4933,95735,Female,Loyal Customer,60,Business travel,Business,3565,3,3,3,3,5,5,4,4,4,4,4,4,4,5,1,0.0,satisfied
4934,4934,13096,Female,disloyal Customer,28,Business travel,Eco,427,3,0,3,4,3,3,3,3,4,2,5,4,4,3,19,0.0,neutral or dissatisfied
4935,4935,127321,Male,Loyal Customer,30,Business travel,Business,3752,5,5,5,5,5,5,5,5,4,3,4,4,5,5,3,6.0,satisfied
4936,4936,50668,Female,Loyal Customer,38,Personal Travel,Eco,109,1,3,1,1,5,1,5,5,3,5,1,2,5,5,31,27.0,neutral or dissatisfied
4937,4937,64613,Male,disloyal Customer,48,Business travel,Eco,247,4,2,4,3,1,4,1,1,1,5,3,2,4,1,55,42.0,neutral or dissatisfied
4938,4938,45113,Female,Loyal Customer,23,Business travel,Eco,157,2,4,4,4,2,3,2,2,5,3,3,2,1,2,172,185.0,neutral or dissatisfied
4939,4939,75748,Female,Loyal Customer,38,Business travel,Business,3983,5,5,5,5,4,2,2,5,5,5,5,5,5,5,0,0.0,satisfied
4940,4940,22270,Male,Loyal Customer,39,Business travel,Eco,238,5,5,5,5,5,5,5,5,4,5,4,3,2,5,48,45.0,satisfied
4941,4941,99531,Male,Loyal Customer,40,Business travel,Business,3777,1,5,5,5,2,3,4,1,1,1,1,2,1,2,8,15.0,neutral or dissatisfied
4942,4942,55668,Female,Loyal Customer,46,Business travel,Business,1917,3,3,3,3,2,4,5,3,3,3,3,4,3,3,1,17.0,satisfied
4943,4943,60135,Male,Loyal Customer,49,Business travel,Business,2868,4,4,4,4,2,4,5,5,5,5,5,3,5,5,6,0.0,satisfied
4944,4944,18136,Male,Loyal Customer,57,Business travel,Business,632,2,2,2,2,5,5,5,2,3,2,3,5,3,5,171,164.0,satisfied
4945,4945,92857,Female,Loyal Customer,55,Business travel,Business,2519,4,4,4,4,3,4,5,4,4,4,4,4,4,5,5,0.0,satisfied
4946,4946,89396,Female,disloyal Customer,38,Business travel,Eco,134,3,4,4,3,2,4,2,2,3,1,3,1,4,2,24,19.0,neutral or dissatisfied
4947,4947,74461,Male,Loyal Customer,36,Business travel,Business,1438,3,3,3,3,2,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
4948,4948,65463,Male,Loyal Customer,54,Business travel,Business,2373,1,1,1,1,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
4949,4949,9932,Female,Loyal Customer,33,Business travel,Business,3585,1,5,5,5,4,3,3,1,1,1,1,4,1,3,14,24.0,neutral or dissatisfied
4950,4950,16730,Female,Loyal Customer,25,Business travel,Business,2748,2,4,4,4,2,2,2,2,3,3,3,4,3,2,0,0.0,neutral or dissatisfied
4951,4951,63876,Female,disloyal Customer,25,Business travel,Business,1172,5,0,5,2,4,5,4,4,5,2,5,3,5,4,0,0.0,satisfied
4952,4952,68859,Male,Loyal Customer,60,Business travel,Business,1061,2,2,2,2,4,4,4,4,4,4,4,3,4,4,20,0.0,satisfied
4953,4953,22120,Male,Loyal Customer,33,Personal Travel,Eco,694,2,5,2,3,2,2,2,2,3,3,5,4,5,2,1,0.0,neutral or dissatisfied
4954,4954,53863,Female,disloyal Customer,25,Business travel,Eco,191,1,2,1,4,3,1,4,3,1,1,4,4,3,3,0,0.0,neutral or dissatisfied
4955,4955,11253,Male,Loyal Customer,44,Personal Travel,Eco,517,3,5,3,4,4,3,1,4,4,3,4,5,5,4,0,0.0,neutral or dissatisfied
4956,4956,106808,Female,Loyal Customer,49,Business travel,Eco Plus,977,3,3,3,3,3,3,3,3,3,3,3,4,3,4,11,4.0,neutral or dissatisfied
4957,4957,97010,Male,Loyal Customer,68,Personal Travel,Eco,775,2,1,2,4,3,2,3,3,4,2,4,1,3,3,0,6.0,neutral or dissatisfied
4958,4958,25548,Female,disloyal Customer,34,Business travel,Eco Plus,481,4,4,4,3,1,4,1,1,4,1,5,4,2,1,0,0.0,neutral or dissatisfied
4959,4959,121301,Male,Loyal Customer,51,Business travel,Business,2962,4,4,4,4,4,4,5,5,5,4,5,5,5,4,0,0.0,satisfied
4960,4960,104628,Female,Loyal Customer,59,Business travel,Business,861,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
4961,4961,98828,Female,Loyal Customer,25,Personal Travel,Eco,763,4,3,4,2,3,4,3,3,4,2,3,3,2,3,0,0.0,satisfied
4962,4962,62344,Male,Loyal Customer,33,Personal Travel,Eco Plus,414,3,1,3,2,4,3,4,4,1,4,2,2,3,4,6,0.0,neutral or dissatisfied
4963,4963,126331,Female,Loyal Customer,19,Personal Travel,Eco,507,2,5,2,1,3,2,3,3,3,4,4,3,5,3,62,60.0,neutral or dissatisfied
4964,4964,38706,Female,disloyal Customer,35,Business travel,Eco,1133,3,3,3,3,5,3,3,5,2,4,2,4,3,5,0,0.0,neutral or dissatisfied
4965,4965,59990,Male,Loyal Customer,30,Personal Travel,Eco,997,3,5,3,3,5,3,5,5,1,2,5,2,5,5,0,0.0,neutral or dissatisfied
4966,4966,120102,Female,Loyal Customer,41,Business travel,Business,1576,2,2,2,2,2,5,4,3,3,3,3,3,3,5,0,0.0,satisfied
4967,4967,86326,Male,disloyal Customer,37,Business travel,Business,762,2,2,2,4,5,2,5,5,1,2,3,1,3,5,18,16.0,neutral or dissatisfied
4968,4968,100881,Female,Loyal Customer,56,Business travel,Eco,2133,3,1,1,1,3,1,2,3,3,3,3,4,3,1,42,54.0,neutral or dissatisfied
4969,4969,1871,Female,Loyal Customer,54,Business travel,Business,2517,2,2,2,2,5,4,4,4,4,4,4,4,4,4,0,1.0,satisfied
4970,4970,40819,Male,Loyal Customer,28,Business travel,Business,3414,2,2,2,2,2,2,2,2,4,5,4,4,4,2,0,0.0,neutral or dissatisfied
4971,4971,91086,Male,Loyal Customer,57,Personal Travel,Eco,404,1,4,1,3,1,1,1,1,3,2,4,3,4,1,24,20.0,neutral or dissatisfied
4972,4972,42015,Female,Loyal Customer,57,Business travel,Eco,106,4,2,2,2,4,5,1,4,4,4,4,5,4,5,0,0.0,satisfied
4973,4973,115418,Male,Loyal Customer,33,Business travel,Business,325,2,2,2,2,5,5,5,5,3,5,4,5,5,5,0,0.0,satisfied
4974,4974,120940,Female,disloyal Customer,26,Business travel,Business,993,4,4,4,4,5,4,5,5,5,2,4,5,4,5,0,0.0,satisfied
4975,4975,86819,Male,disloyal Customer,23,Business travel,Eco,692,2,2,2,3,4,2,4,4,5,2,5,5,5,4,67,80.0,neutral or dissatisfied
4976,4976,25249,Male,Loyal Customer,48,Business travel,Eco Plus,842,3,3,3,3,3,3,3,3,3,3,1,1,4,3,0,0.0,satisfied
4977,4977,4495,Female,Loyal Customer,38,Business travel,Business,2710,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
4978,4978,90425,Male,Loyal Customer,52,Business travel,Business,1861,5,5,5,5,4,4,4,3,3,3,3,3,3,3,0,0.0,satisfied
4979,4979,123466,Female,Loyal Customer,25,Business travel,Business,2125,4,4,4,4,4,4,4,4,4,1,3,2,3,4,0,12.0,neutral or dissatisfied
4980,4980,125361,Male,Loyal Customer,19,Personal Travel,Eco,599,1,2,1,3,2,1,2,2,3,4,4,4,3,2,0,0.0,neutral or dissatisfied
4981,4981,28078,Male,Loyal Customer,11,Business travel,Eco Plus,2631,5,2,5,2,5,3,5,5,3,5,2,5,2,5,0,0.0,satisfied
4982,4982,71188,Female,disloyal Customer,25,Business travel,Business,733,0,1,0,2,3,0,3,3,4,5,5,4,5,3,0,0.0,satisfied
4983,4983,100367,Female,Loyal Customer,34,Personal Travel,Eco,1052,4,5,4,4,2,4,2,2,4,4,4,5,5,2,0,0.0,satisfied
4984,4984,85904,Male,disloyal Customer,22,Business travel,Business,761,4,0,5,4,5,5,5,5,5,5,4,3,5,5,10,8.0,satisfied
4985,4985,1190,Female,Loyal Customer,33,Personal Travel,Eco,113,4,5,4,4,5,4,5,5,1,5,2,4,3,5,0,0.0,neutral or dissatisfied
4986,4986,79898,Male,Loyal Customer,44,Business travel,Eco,944,3,3,3,3,3,3,3,3,2,4,3,2,4,3,37,33.0,neutral or dissatisfied
4987,4987,10823,Female,Loyal Customer,35,Business travel,Business,1634,2,2,5,2,2,4,3,2,2,1,2,2,2,3,14,13.0,neutral or dissatisfied
4988,4988,104217,Female,Loyal Customer,45,Business travel,Eco,680,2,2,5,5,1,3,4,2,2,2,2,2,2,2,46,47.0,neutral or dissatisfied
4989,4989,76717,Female,disloyal Customer,22,Business travel,Eco,534,2,2,2,3,1,2,1,1,4,4,4,3,3,1,0,0.0,neutral or dissatisfied
4990,4990,67448,Female,Loyal Customer,60,Personal Travel,Eco,641,4,4,5,3,4,5,5,3,3,5,4,5,3,3,2,4.0,satisfied
4991,4991,117717,Female,Loyal Customer,32,Personal Travel,Eco,1009,3,4,3,5,1,3,5,1,5,5,4,5,5,1,50,30.0,neutral or dissatisfied
4992,4992,106717,Male,Loyal Customer,42,Business travel,Business,2599,2,2,4,2,4,4,5,5,5,5,5,4,5,4,0,7.0,satisfied
4993,4993,81982,Female,disloyal Customer,22,Business travel,Business,1589,5,4,5,3,3,5,3,3,3,2,5,4,4,3,24,0.0,satisfied
4994,4994,124878,Male,Loyal Customer,23,Personal Travel,Business,728,1,1,1,3,4,1,4,4,1,2,2,4,3,4,2,0.0,neutral or dissatisfied
4995,4995,88948,Female,Loyal Customer,33,Business travel,Business,1340,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
4996,4996,102542,Female,Loyal Customer,54,Personal Travel,Eco,223,1,4,1,1,2,5,5,5,5,1,5,3,5,5,37,28.0,neutral or dissatisfied
4997,4997,31577,Female,disloyal Customer,23,Business travel,Eco,602,2,5,2,3,2,2,2,2,2,5,4,5,3,2,0,0.0,neutral or dissatisfied
4998,4998,19212,Male,Loyal Customer,40,Business travel,Business,459,4,4,4,4,4,4,2,5,5,4,5,2,5,2,0,0.0,satisfied
4999,4999,47783,Female,Loyal Customer,34,Business travel,Business,2621,1,1,1,1,5,4,2,5,5,5,5,2,5,3,0,17.0,satisfied
5000,5000,49243,Female,disloyal Customer,20,Business travel,Eco,110,3,0,3,3,4,3,4,4,1,1,2,3,4,4,0,4.0,neutral or dissatisfied
5001,5001,127184,Male,disloyal Customer,22,Business travel,Business,651,4,2,4,3,4,4,4,4,4,2,4,5,4,4,0,0.0,satisfied
5002,5002,20359,Female,disloyal Customer,19,Business travel,Eco,287,5,0,5,1,1,0,1,1,3,4,3,4,5,1,0,0.0,satisfied
5003,5003,116219,Male,Loyal Customer,11,Personal Travel,Eco,417,1,4,1,3,3,1,3,3,1,2,3,1,4,3,0,0.0,neutral or dissatisfied
5004,5004,28889,Female,Loyal Customer,28,Business travel,Eco,679,5,1,1,1,5,5,5,5,4,4,3,5,3,5,35,69.0,satisfied
5005,5005,53318,Male,Loyal Customer,12,Personal Travel,Eco,758,3,4,3,1,4,3,4,4,4,2,5,5,4,4,10,6.0,neutral or dissatisfied
5006,5006,68633,Male,Loyal Customer,45,Business travel,Business,175,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
5007,5007,95625,Male,Loyal Customer,10,Personal Travel,Eco,822,0,5,1,4,5,1,4,5,3,3,5,3,5,5,0,0.0,satisfied
5008,5008,99476,Male,Loyal Customer,62,Business travel,Eco,283,1,1,1,1,1,1,1,1,1,5,3,3,4,1,0,0.0,neutral or dissatisfied
5009,5009,100512,Female,disloyal Customer,39,Business travel,Eco,180,3,0,2,3,5,2,5,5,3,3,2,5,4,5,7,0.0,neutral or dissatisfied
5010,5010,18483,Female,Loyal Customer,53,Business travel,Business,1907,1,1,1,1,2,5,5,4,4,4,5,1,4,2,6,13.0,satisfied
5011,5011,69214,Male,Loyal Customer,46,Business travel,Business,2870,5,3,5,5,4,4,5,4,4,4,4,5,4,3,0,39.0,satisfied
5012,5012,95130,Male,Loyal Customer,39,Personal Travel,Eco,341,3,2,3,3,4,3,3,4,4,3,2,4,3,4,4,0.0,neutral or dissatisfied
5013,5013,66393,Female,Loyal Customer,56,Business travel,Business,1562,1,1,1,1,5,5,4,5,5,5,5,3,5,5,29,79.0,satisfied
5014,5014,6990,Male,Loyal Customer,43,Business travel,Business,3061,5,5,3,5,5,5,5,4,5,5,4,5,5,5,190,192.0,satisfied
5015,5015,62287,Female,Loyal Customer,32,Business travel,Business,2936,2,4,4,4,2,2,2,2,2,3,3,4,3,2,0,0.0,neutral or dissatisfied
5016,5016,25271,Male,Loyal Customer,25,Business travel,Business,3681,3,3,3,3,4,4,4,4,4,5,5,1,1,4,0,0.0,satisfied
5017,5017,105734,Male,Loyal Customer,49,Business travel,Business,2172,3,3,3,3,3,3,3,3,3,4,3,3,2,3,164,177.0,neutral or dissatisfied
5018,5018,16849,Female,Loyal Customer,27,Business travel,Business,1728,2,2,2,2,4,4,4,4,3,2,4,3,4,4,4,22.0,satisfied
5019,5019,117769,Male,Loyal Customer,17,Business travel,Business,1891,2,2,2,2,4,4,4,4,5,3,5,5,4,4,0,0.0,satisfied
5020,5020,116347,Female,Loyal Customer,39,Personal Travel,Eco,296,2,4,4,1,5,4,3,5,3,3,5,3,4,5,54,55.0,neutral or dissatisfied
5021,5021,60006,Female,Loyal Customer,60,Personal Travel,Eco,1023,2,4,2,3,1,3,3,2,2,2,2,1,2,4,69,50.0,neutral or dissatisfied
5022,5022,27727,Male,Loyal Customer,37,Business travel,Business,1448,3,3,3,3,2,4,2,5,5,5,5,2,5,1,0,0.0,satisfied
5023,5023,16976,Female,Loyal Customer,38,Personal Travel,Eco,209,4,2,0,4,1,0,1,1,4,1,4,2,3,1,0,0.0,satisfied
5024,5024,118770,Male,Loyal Customer,56,Personal Travel,Eco,646,4,2,4,4,4,4,4,4,1,2,3,4,4,4,1,2.0,neutral or dissatisfied
5025,5025,31831,Female,Loyal Customer,37,Business travel,Business,2762,1,1,1,1,3,3,3,2,4,4,3,3,3,3,0,0.0,satisfied
5026,5026,90957,Female,disloyal Customer,20,Business travel,Eco,250,2,0,2,3,4,2,4,4,5,4,3,1,4,4,0,0.0,neutral or dissatisfied
5027,5027,111083,Female,Loyal Customer,27,Personal Travel,Eco,197,2,3,2,3,2,2,2,2,1,4,5,1,3,2,0,0.0,neutral or dissatisfied
5028,5028,41619,Female,Loyal Customer,35,Business travel,Eco Plus,1269,5,5,5,5,5,5,5,5,5,4,1,3,1,5,23,41.0,satisfied
5029,5029,129635,Male,Loyal Customer,39,Business travel,Business,1966,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,2.0,satisfied
5030,5030,18310,Female,Loyal Customer,14,Personal Travel,Eco,549,2,1,2,4,4,2,4,4,2,1,4,4,3,4,0,0.0,neutral or dissatisfied
5031,5031,54982,Female,disloyal Customer,21,Business travel,Business,1303,0,5,0,4,3,0,3,3,4,4,5,3,5,3,18,0.0,satisfied
5032,5032,129846,Male,Loyal Customer,44,Personal Travel,Eco,447,2,5,2,3,5,2,5,5,4,2,4,3,4,5,0,0.0,neutral or dissatisfied
5033,5033,98008,Male,Loyal Customer,32,Business travel,Business,1014,3,3,3,3,2,2,2,3,4,4,5,2,4,2,135,136.0,satisfied
5034,5034,70743,Female,Loyal Customer,44,Personal Travel,Eco,675,1,4,0,4,2,4,4,3,3,0,3,3,3,4,0,0.0,neutral or dissatisfied
5035,5035,21651,Male,disloyal Customer,30,Business travel,Business,746,3,3,3,3,4,3,4,4,4,3,5,4,4,4,0,0.0,neutral or dissatisfied
5036,5036,9538,Female,Loyal Customer,60,Business travel,Business,2775,0,0,0,3,2,5,4,3,3,3,3,5,3,5,0,0.0,satisfied
5037,5037,118919,Male,Loyal Customer,27,Personal Travel,Eco,587,3,5,3,4,1,3,1,1,3,2,5,4,4,1,43,38.0,neutral or dissatisfied
5038,5038,78453,Male,Loyal Customer,40,Business travel,Business,666,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
5039,5039,5804,Male,Loyal Customer,79,Business travel,Business,177,1,5,4,5,3,1,3,3,4,4,4,3,4,3,330,348.0,neutral or dissatisfied
5040,5040,85893,Female,Loyal Customer,48,Business travel,Business,3078,3,3,3,3,5,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
5041,5041,83401,Female,Loyal Customer,43,Business travel,Business,632,3,3,2,3,4,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
5042,5042,50599,Female,Loyal Customer,41,Personal Travel,Eco,266,4,4,4,3,3,4,3,3,3,2,2,4,2,3,0,0.0,neutral or dissatisfied
